id	pj_no	keiyaku_pr	tc_mseki	tt_mseki	levelplan	fukuin	road_st	magutchi	setsudo_hi	setsudo_kj	jigata	hiatari	niwasaki	garage	kobetsu1	kobetsu2	kobetsu3	kobetsu4
train_1755	736	23300000	162.17	95.84	2F/4LDK	4.2	問題なし	2.7	北西	悪い	敷地延長	悪い	2.0	2				
train_1756	736	24300000	120.09	96.05	2F/4LDK	4.2	問題なし	6.9	北西	普通	整形地	普通	2.0	2				
train_1757	737	21800000	172.96	95.98	2F/4LDK	6.0	問題なし	3.5	東	良い	敷地延長	普通	1.0	2	眺望良			
train_1758	737	27100000	150.75	104.08	2F/4LDK	6.0	問題なし	11.2	東	良い	整形地	良い	1.0	2	眺望良			
train_1759	738	27000000	67.75	93.0	3F/3LDK	7.2	問題なし	6.6	西	良い	整形地	良い	1.0	1				
train_1760	739	15000000	118.1	0.0		4.0	問題なし	7.2	南	普通	不整形地	良い	0.0	0	眺望良			
train_1761	739	20800000	117.32	97.2	2F/4LDK	4.0	問題なし	5.4	東	普通	不整形地	普通	1.0	2	眺望良			
train_1762	739	22000000	117.13	99.22	2F/4LDK	4.0	問題なし	7.0	東	普通	不整形地	普通	1.0	2	眺望良			
train_1763	739	25300000	117.1	104.08	2F/4LDK	4.0	問題なし	7.3	東	普通	整形地	普通	1.0	2	眺望良			
train_1764	739	27880000	117.15	109.95	2F/4LDK	4.0	問題なし	8.3	南	良い	不整形地	良い	1.0	2	眺望良			
train_1765	739	24800000	118.09	99.63	2F/4LDK	4.0	問題なし	7.1	南	普通	不整形地	良い	1.0	2	眺望良			
train_1766	739	22800000	117.09	98.0	2F/4LDK	4.0	問題なし	9.4	南	普通	不整形地	普通	1.0	2	眺望良			
train_1767	739	22500000	118.1	98.01	2F/4LDK	4.0	問題なし	9.6	南	普通	不整形地	良い	1.0	2	眺望良			
train_1768	739	22000000	118.09	102.05	2F/4LDK	4.0	問題なし	7.2	南	良い	不整形地	良い	1.0	2	眺望良			
train_1769	739	17000000	118.09	0.0		4.0	問題なし	7.1	西	普通	不整形地	良い	0.0	0	眺望良			
train_1770	739	21880000	117.08	96.39	2F/4LDK	4.0	問題なし	9.7	東	普通	不整形地	普通	1.0	2	眺望良			
train_1771	739	22800000	117.08	102.06	2F/4LDK	4.0	問題なし	4.3	南	普通	不整形地	普通	1.0	2	眺望良			
train_1772	739	25000000	117.08	105.29	2F/4LDK	4.0	問題なし	7.7	東	普通	不整形地	普通	1.0	2	眺望良			
train_1773	739	20990000	117.35	98.82	2F/4LDK	4.0	問題なし	3.4	東	普通	敷地延長	普通	2.0	2	眺望良			
train_1774	739	13000000	145.0	0.0		6.0	問題なし	11.6	北	普通	不整形地	普通	0.0	0	眺望良			
train_1775	739	15800000	117.09	0.0		4.0	問題なし	9.6	東	普通	整形地	普通	0.0	0	眺望良			
train_1776	739	24600000	117.09	102.06	2F/4LDK	4.0	問題なし	10.6	東	普通	不整形地	良い	1.0	2	眺望良			
train_1777	739	17000000	117.2	0.0		4.0	問題なし	3.4	東	普通	敷地延長	普通	0.0	0	眺望良			
train_1778	739	22000000	117.11	101.25	2F/4LDK	4.0	問題なし	4.3	北	普通	整形地	普通	1.0	2	眺望良			
train_1779	739	23000000	118.09	98.01	2F/4LDK	4.0	問題なし	11.0	西	普通	不整形地	普通	1.0	2	眺望良			
train_1780	740	33700000	100.24	103.5	2F/4LDK	6.0	問題なし	3.0	西	良い	整形地	良い	1.54	1				
train_1781	741	29990000	153.81	105.98	2F/4LDK	4.0	問題なし	12.0	西	普通	整形地	良い	5.9	2				
train_1782	742	27300000	90.0	90.0	2F/3LDK	6.0	問題なし	6.0	北	良い	整形地	普通	4.0	1				
train_1783	742	28000000	90.0	90.0	2F/3LDK	6.0	問題なし	6.0	北	良い	整形地	普通	4.0	1				
train_1784	743	37000000	172.91	109.09	2F/4LDK	4.0	問題なし	10.9	南	良い	整形地	良い	5.4	3	裏道			
train_1785	744	20800000	166.91	94.0	2F/4LDK	4.0	問題なし	2.0	北東	普通	敷地延長	普通	3.0	1				
train_1786	744	22800000	150.99	94.0	2F/4LDK	4.0	問題なし	5.0	北東	良い	整形地	良い	1.0	1				
train_1787	744	21000000	166.89	94.0	2F/4LDK	4.0	問題なし	2.0	北東	普通	敷地延長	普通	3.0	1				
train_1788	745	26800000	142.75	105.99	2F/4LDK	4.2	問題なし	12.0	南	良い	整形地	良い	4.4	2				
train_1789	745	26800000	142.74	105.99	2F/4LDK	4.2	問題なし	13.0	西＋南	良い	整形地	良い	4.1	2	角地			
train_1790	746	23000000	100.29	95.01	2F/4LDK	4.0	問題なし	7.8	東	良い	整形地	良い	1.0	2				
train_1791	747	31300000	88.31	97.6	2F/4LDK	12.0	問題なし	4.23	北東	良い	整形地	良い	3.84	1	裏道	車進入困難		
train_1792	748	23900000	152.84	112.61	2F/4LDK	4.0	問題なし	11.8	北東	普通	整形地	良い	3.3	2				
train_1793	749	21800000	167.01	108.47	2F/4LDK	4.5	問題なし	6.4	北	良い	整形地	良い	4.75	2				
train_1794	749	22900000	153.18	108.26	2F/4LDK	4.5	歩道+緑地帯あり	9.3	西＋南	良い	整形地	良い	6.1	2	角地			
train_1795	749	22900000	135.51	105.58	2F/4LDK	12.0	歩道+緑地帯あり	9.2	西	良い	整形地	良い	3.37	2				
train_1796	749	21900000	160.72	108.68	2F/4LDK	4.5	問題なし	7.1	北	良い	整形地	良い	6.14	2				
train_1797	749	27900000	153.74	108.89	2F/4LDK	4.5	問題なし	9.5	東＋南	良い	整形地	良い	5.86	2	三方路			
train_1798	749	20900000	153.24	108.47	2F/4LDK	4.5	問題なし	9.4	南	良い	整形地	良い	6.79	2				
train_1799	749	25000000	153.23	108.88	2F/4LDK	4.5	問題なし	9.5	南	良い	整形地	良い	6.98	2				
train_1800	749	27900000	153.74	108.47	2F/4LDK	4.5	歩道+緑地帯あり	11.5	西＋南	良い	整形地	良い	3.99	2	三方路			
train_1801	750	31500000	90.79	79.07	2F/3LDK	5.0	問題なし	2.6	西	普通	敷地延長	悪い	2.0	1	敷延2ｍ絞りあり			
train_1802	750	37000000	90.39	96.05	2F/4LDK	5.0	問題なし	8.6	西	普通	整形地	普通	2.3	1				
train_1803	750	37900000	92.32	94.81	2F/4LDK	4.0	問題なし	12.4	東	悪い	整形地	普通	3.2	1	ごみ置き場前			
train_1804	751	27800000	130.14	104.33	2F/4LDK	4.0	問題なし	8.2	西	普通	整形地	普通	2.0	2			宅内高低差あり	
train_1805	751	25800000	139.51	103.5	2F/4LDK	4.0	問題なし	4.9	西	良い	敷地延長	良い	3.0	2				
train_1806	751	27800000	166.3	103.09	2F/3LDK	4.0	問題なし	4.9	西	良い	敷地延長	良い	3.0	2				
train_1807	751	28000000	132.46	102.67	2F/4LDK	4.0	問題なし	7.6	西	普通	整形地	普通	3.0	2			宅内高低差あり	
train_1808	751	25800000	165.44	102.88	2F/3LDK	4.0	問題なし	2.9	西	良い	敷地延長	良い	4.0	2				
train_1809	752	27800000	101.42	98.12	2F/4LDK	4.2	問題なし	12.4	東	良い	整形地	普通	3.0	2				
train_1810	753	32800000	111.95	98.53	2F/4LDK	4.0	問題なし	2.8	南	普通	敷地延長	普通	2.8	2				
train_1811	753	37000000	142.78	100.6	2F/4LDK	4.0	問題なし	11.3	南	普通	整形地	普通	11.3	2				
train_1812	754	18800000	108.0	98.0	2F/3LDK	4.5	問題なし	2.5	南西	普通	敷地延長	悪い	3.19	2	踏切付近	裏道	床暖房付	
train_1813	754	25300000	108.0	98.0	2F/4LDK	4.5	問題なし	17.8	南西	普通	整形地	良い	4.29	2	踏切付近	裏道	床暖房付	
train_1814	755	29800000	148.96	104.33	2F/4LDK	4.0	問題なし	22.3	北	良い	不整形地	普通	13.0	3				
train_1815	756	21800000	104.95	83.0	2F/3LDK	6.2	問題なし	10.4	東	良い	整形地	良い	10.0	2	行き止まり	床暖房付		
train_1816	757	23800000	147.54	94.0	2F/4LDK	4.0	問題なし	9.0	南西	良い	整形地	良い	2.0	2				
train_1817	757	24000000	147.55	94.0	2F/4LDK	4.0	問題なし	9.0	南西	良い	整形地	良い	3.0	2				
train_1818	758	3500000	28.2	0.0	土地売り	5.0	問題なし	2.0	西	良い	間口狭・奥行長	悪い	0.0	0				
train_1819	758	28000000	151.09	107.64	2F/4LDK	5.0	問題なし	12.78	西	良い	整形地	良い	3.4	2				
train_1820	759	41000000	227.71	115.51	2F/5LDK	6.0	問題なし	15.0	東	普通	整形地	普通	4.0	2				
train_1821	760	17800000	102.64	100.0	2F/4LDK	6.0	問題なし	15.0	南東	普通	整形地	普通	5.0	2	裏道			
train_1822	761	24924000	162.21	104.49	2F/4LDK	4.2	問題なし	2.8	北	普通	間口狭・奥行長	良い	4.82	2	裏道	眺望良		
train_1823	762	24400000	122.87	95.84	2F/4LDK	6.0	問題なし	6.8	北	普通	整形地	普通	2.9	2				
train_1824	762	25000000	122.71	94.39	2F/4LDK	6.0	問題なし	6.8	北	普通	整形地	普通	2.4	2				
train_1825	762	25400000	124.88	109.09	2F/5LDK	6.0	問題なし	6.9	北	普通	整形地	普通	2.9	2				
train_1826	763	23800000	105.22	95.43	2F/4LDK	6.0	問題なし	19.3	北西	良い	整形地	普通	1.6	1	角地			
train_1827	763	25800000	110.21	97.29	2F/4LDK	6.0	問題なし	6.6	南	普通	整形地	良い	5.6	2				
train_1828	763	26800000	110.21	96.88	2F/4LDK	6.0	問題なし	18.9	南西	良い	整形地	良い	1.5	1	角地			
train_1829	763	25800000	110.22	96.05	2F/4LDK	6.0	問題なし	7.0	南	良い	整形地	良い	5.9	2				
train_1830	763	25300000	100.22	94.39	2F/4LDK	6.0	問題なし	8.1	西	普通	整形地	普通	2.2	1				
train_1831	763	31800000	110.23	95.23	2F/4LDK	6.0	問題なし	7.1	南	良い	整形地	良い	5.7	2				
train_1832	763	24800000	103.23	94.41	2F/4LDK	4.0	問題なし	6.4	北	普通	整形地	悪い	2.5	1				
train_1833	763	24000000	103.22	96.46	2F/4LDK	4.0	問題なし	7.0	北	普通	整形地	悪い	2.6	1				
train_1834	763	24900000	103.23	95.63	2F/4LDK	4.0	問題なし	6.3	北	普通	整形地	悪い	1.7	1	ごみ置き場前			
train_1835	764	26800000	124.01	98.54	2F/4LDK	5.3	問題なし	20.7	北西	良い	整形地	良い	3.1	2	角地			
train_1836	764	28300000	123.18	98.53	2F/4LDK	5.3	問題なし	7.5	西	普通	整形地	良い	2.6	2	ごみ置き場前			
train_1837	764	25800000	120.82	95.84	2F/4LDK	4.5	問題なし	6.6	北	普通	間口狭・奥行長	普通	3.1	2	行き止まり途中			
train_1838	764	24800000	120.56	95.43	2F/4LDK	4.5	問題なし	6.6	北	普通	間口狭・奥行長	普通	3.9	2	行き止まり			
train_1839	765	21000000	95.55	93.0	2F/4LDK	6.0	問題なし	6.7	北西	良い	整形地	普通	1.0	1	交通量多い	街道沿い		
train_1840	765	22800000	79.67	93.0	2F/4LDK	6.0	問題なし	7.0	北西	良い	整形地	普通	1.0	1	交通量多い	街道沿い		
train_1841	766	16000000	150.68	102.68	2F/4LDK	4.2	問題なし	10.7	南西	良い	整形地	良い	5.0	2			ごみ置き場前	
train_1842	766	19300000	150.69	102.67	2F/4LDK	4.2	問題なし	9.7	南西	良い	整形地	良い	7.0	2				
train_1843	766	21800000	150.68	102.68	2F/4LDK	4.2	問題なし	9.9	南西	良い	整形地	良い	7.0	2				
train_1844	766	18300000	150.68	102.67	2F/4LDK	4.2	問題なし	10.4	南西	良い	整形地	良い	6.0	2				
train_1845	766	18800000	150.68	103.92	2F/4LDK	4.2	問題なし	10.2	南西	良い	整形地	良い	6.0	2				
train_1846	766	19800000	150.73	103.92	2F/4LDK	4.2	問題なし	11.0	南西＋北東	良い	整形地	良い	7.0	2	角地	二方路		
train_1847	766	16800000	150.78	104.75	2F/4LDK	4.2	問題なし	10.3	北＋南西	良い	不整形地	良い	5.0	2	角地	二方路	ごみ置き場前	
train_1848	767	33300000	132.06	98.54	2F/4LDK	4.0	問題なし	9.2	西	良い	整形地	普通	2.0	2				
train_1849	768	23000000	339.64	106.81	2F/4LDK	4.0	問題なし	10.0	北	良い	整形地	良い	6.0	5				
train_1850	768	22000000	339.64	108.47	2F/4LDK	4.0	問題なし	10.0	北	良い	整形地	良い	6.0	5				
train_1851	768	23900000	339.6	117.58	2F/4LDK	4.0	問題なし	10.0	北	良い	整形地	良い	6.0	5				
train_1852	769	23000000	132.5	102.06									0.0	0				
train_1853	770	24600000	106.15	102.87	2F/4LDK	4.0	問題なし	6.74	北	普通	整形地	普通	2.55	2				
train_1854	770	25900000	104.0	100.44	2F/4LDK	4.0	問題なし	6.9	北	普通	整形地	普通	2.55	2				
train_1855	770	25500000	142.01	105.3	2F/4LDK	4.0	問題なし	3.0	北	普通	間口狭・奥行長	普通	3.31	2				
train_1856	771	22500000	154.46	105.57	2F/4LDK	4.2	問題なし	7.9	西＋北	良い	整形地	良い	7.36	2	角地			
train_1857	772	25000000	120.51	105.57	2F/4LDK	7.6	問題なし	9.8	東	普通	整形地	悪い	1.2	1				
train_1858	772	26300000	182.81	105.57	2F/4LDK	7.6	問題なし	2.8	東	普通	敷地延長	悪い	2.66	2				
train_1859	773	15800000	163.14	105.99	2F/4LDK	4.0	問題なし	9.1	東	普通	整形地	悪い	2.5	2				
train_1860	774	24800000	100.0	99.15	2F/4LDK	6.0	問題なし	7.4	北西	普通	整形地	悪い	2.0	1				
train_1861	775	32000000	150.72	103.29	2F/4LDK	7.5	問題なし	6.0	南	普通	不整形地	良い	10.0	2				
train_1862	775	34800000	156.31	99.77	2F/4LDK	7.5	問題なし	6.0	南	良い	整形地	良い	10.0	2				
train_1863	776	28300000	144.35	106.81	2F/4LDK	4.0	問題なし	6.0	北	悪い	不整形地	普通	2.58	2	行き止まり			
train_1864	776	24800000	166.81	105.57	2F/4LDK	4.0	問題なし	5.8	東	悪い	不整形地	普通	6.72	2	行き止まり			
train_1865	777	17800000	115.02	102.0	2F/4LDK	9.5	問題なし	8.5	北	普通	整形地	普通	3.45	1	街道沿い			
train_1866	777	17800000	120.76	102.0	2F/3LDK	9.5	問題なし	2.3	北	普通	敷地延長	普通	2.77	2	街道沿い			
train_1867	778	18800000	145.5	0.0		5.0	問題なし	13.2	西	良い	整形地	良い	0.0	0				
train_1868	778	26500000	146.43	106.4	2F/4LDK	5.0	問題なし	7.5	東	普通	不整形地	良い	4.8	2				
train_1869	778	31800000	145.49	108.47	2F/4LDK	5.0	問題なし	13.2	西	良い	整形地	良い	6.3	2	角地	ごみ置き場前		
train_1870	778	28000000	143.26	108.47	2F/4LDK	5.0	問題なし	11.4	東	良い	整形地	良い	5.2	2	角地			
train_1871	778	29000000	146.44	108.06	2F/4LDK	5.0	問題なし	12.8	東	良い	整形地	良い	5.1	2				
train_1872	779	33500000	112.58	104.54	2F/4LDK	4.0	問題なし	9.0	西	普通	整形地	普通	2.0	2	裏道	交通量多い		
train_1873	779	31980000	112.73	104.54	2F/4LDK	4.0	問題なし	9.0	西	普通	整形地	普通	2.0	2	裏道	交通量多い		
train_1874	780	28000000	100.0	104.85	2F/4LDK	6.0	問題なし	7.5	南	良い	整形地	良い	3.6	1	交通量多い			
train_1875	780	27800000	100.0	103.27	2F/4LDK	6.0	問題なし	20.0	南東	良い	整形地	良い	4.0	1	交通量多い			
train_1876	780	26000000	108.01	99.63	2F/4LDK	6.0	問題なし	2.5	南	悪い	敷地延長	悪い	1.0	2	交通量多い			
train_1877	780	25000000	104.68	97.8	2F/4LDK	6.0	問題なし	2.5	南	悪い	敷地延長	悪い	1.0	2	交通量多い			
train_1878	780	28300000	100.0	104.89	2F/4LDK	6.0	問題なし	8.1	南	良い	整形地	良い	4.6	1	交通量多い			
train_1879	780	27000000	100.0	104.89	2F/4LDK	4.7	問題なし	7.3	東	良い	整形地	普通	2.6	1	交通量多い			
train_1880	781	33000000	164.96	105.99	2F/4LDK+S	4.2	問題なし	2.9	西	良い	敷地延長	普通	3.0	2	地役権有	行き止まり		
train_1881	781	35800000	134.7	105.98	2F/4LDK+S	4.2	問題なし	2.9	西	良い	敷地延長	普通	3.0	2	地役権有	行き止まり		
train_1882	782	19000000	108.11	0.0		11.0	問題なし	3.0	南西	悪い	敷地延長	普通	0.0	0				
train_1883	783	32990000	130.17	97.2	2F/4LDK	7.8	問題なし	2.8	南	普通	敷地延長	普通	14.51	2				
train_1884	783	37500000	116.8	103.26	2F/4LDK	7.8	問題なし	8.0	南	良い	不整形地	良い	5.06	2				
train_1885	784	38000000	207.22	109.3	2F/4LDK	4.0	問題なし	15.9	南	良い	整形地	良い	5.6	3				
train_1886	785	27750000	180.94	105.57	2F/4LDK	4.4	問題なし	13.2	北東	良い	整形地	良い	3.0	2	嫌悪施設隣接			
train_1887	786	20000000	333.38	128.47	2F/4LDK	6.0	問題なし	11.0	北	普通	整形地	良い	14.8	3				
train_1888	786	17500000	348.61	106.81	2F/4LDK	6.0	問題なし	9.4	北	普通	整形地	良い	15.7	3				
train_1889	786	20000000	403.88	115.09	2F/4LDK	6.0	問題なし	11.3	北	普通	整形地	良い	19.52	4				
train_1890	787	26000000	200.65	98.01	2F/4LDK	4.3	問題なし	11.0	東	良い	整形地	良い	4.0	3	裏道			
train_1891	788	7300000	84.07	0.0		4.0	問題なし	8.6	西	良い	整形地	良い	0.0	0				
train_1892	789	20800000	135.72	110.79	2F/2LDK	4.3	問題なし	7.6	北	普通	整形地	普通	3.0	2	裏道			
train_1893	790	25000000	83.36	84.64	2F/4LDK	4.0	問題なし	6.5	南	良い	整形地	良い	1.5	1	行き止まり途中			
train_1894	790	23800000	83.36	91.52	2F/4LDK	4.0	問題なし	6.4	南	良い	整形地	良い	1.5	1	行き止まり途中			
train_1895	791	38000000	80.46	103.08	3F/4LDK	4.0	問題なし	6.1	南西	良い	整形地	良い	3.0	1				
train_1896	791	34980000	92.24	104.74	3F/4LDK	4.0	問題なし	2.7	南西	普通	敷地延長	普通	3.0	2				
train_1897	792	29000000	71.37	93.0	3F/3LDK+S	3.7	問題なし	5.8	東	普通	整形地	良い	1.0	1				
train_1898	792	30000000	65.33	93.0	3F/3LDK+S	3.7	問題なし	5.9	東	普通	整形地	良い	1.0	1				
train_1899	793	27800000	66.0	102.87	3F/3LDK+S	6.0	問題なし	8.4	北東＋北西	良い	整形地	悪い	1.2	1	角地			
train_1900	794	23500000	104.29	93.0	2F/4LDK	4.0	問題なし	8.7	北東	良い	整形地	普通	5.0	1				
train_1901	795	25800000	100.0	96.47	2F/4LDK	4.2	問題なし	14.3	東	良い	整形地	良い	4.9	1				
train_1902	795	16800000	100.01	0.0	土地売り	4.2	問題なし	14.3	西	良い	整形地	良い	0.0	0				
train_1903	795	31800000	104.77	98.95	2F/4LDK	4.2	問題なし	14.7	南＋西	良い	整形地	良い	5.2	2	角地			
train_1904	795	25300000	100.02	97.71	2F/4LDK	4.2	問題なし	12.7	西＋北	良い	整形地	良い	3.5	1	角地			
train_1905	795	19800000	104.47	0.0	土地売り	4.2	問題なし	14.6	東＋南	良い	整形地	良い	0.0	0	角地			
train_1906	795	22800000	107.88	0.0	土地売り	4.2	問題なし	13.1	南	良い	整形地	良い	0.0	0				
train_1907	795	16800000	100.0	0.0	土地売り	4.2	問題なし	14.3	西	良い	整形地	良い	0.0	0				
train_1908	795	21800000	110.09	0.0	土地売り	4.2	問題なし	11.5	南	良い	整形地	良い	0.0	0				
train_1909	795	16800000	100.03	0.0	土地売り	4.2	問題なし	14.3	東	良い	整形地	良い	0.0	0				
train_1910	795	26500000	100.03	98.95	2F/4LDK	4.2	問題なし	12.7	東＋北	良い	整形地	良い	3.6	1	角地			
train_1911	796	24800000	70.0	89.0	2F/3LDK	4.0	問題なし	9.1	東	普通	整形地	普通	2.0	1	裏道			
train_1912	797	32800000	102.11	105.99	2F/4LDK	4.0	問題なし	11.0	南西	良い	整形地	良い	1.5	1				
train_1913	798	27300000	153.65	93.0	2F/4LDK	4.0	問題なし	4.5	北西	普通	整形地	普通	8.0	1				
train_1914	799	27300000	114.38	95.53	2F/4LDK	4.0	問題なし	9.6	東	良い	整形地	良い	3.0	2	眺望良			
train_1915	800	27300000	105.95	96.88	2F/4LDK	4.0	問題なし	8.6	東	普通	整形地	普通	3.1	1				
train_1916	801	25000000	191.62	0.0		2.9	問題なし	12.0	西＋南	良い	整形地	良い	0.0	0	角地			
train_1917	802	26000000	169.86	110.12	2F/4LDK	5.0	問題なし	12.9	東	普通	整形地	普通	5.63	2				
train_1918	802	22000000	168.82	108.47	2F/4LDK	5.1	問題なし	11.7	東	普通	整形地	悪い	5.01	3				
train_1919	802	29900000	247.93	126.69	2F/4LDK	4.3	問題なし	3.7	西	普通	敷地延長	普通	12.5	4				
train_1920	802	30000000	200.01	122.55	2F/4LDK	4.3	問題なし	18.9	西	普通	整形地	普通	10.82	3				
train_1921	802	24500000	214.69	117.58	2F/4LDK	4.3	問題なし	2.9	西	普通	敷地延長	普通	12.42	4				
train_1922	803	18000000	102.04	102.86	2F/4LDK	6.0	問題なし	10.7	西	良い	不整形地	良い	1.0	2	角地			
train_1923	804	23500000	90.83	97.2	2F/4LDK	4.0	問題なし	11.0	西	普通	整形地	普通	2.7	1	行き止まり			
train_1924	805	31000000	64.2	104.49	3F/3LDK	4.0	問題なし	6.8	北	普通	整形地	普通	1.1	1				
train_1925	806	23490000	149.01	101.85	2F/4LDK	6.0	問題なし	13.8	北	普通	整形地	普通	3.0	2	角地			
train_1926	806	28000000	149.02	101.84	2F/4LDK	7.6	問題なし	9.6	南	良い	整形地	普通	7.0	2				
train_1927	806	26800000	149.0	100.61	2F/4LDK	6.0	問題なし	6.4	北	普通	整形地	良い	3.0	3				
train_1928	806	26800000	149.02	101.84	2F/4LDK	6.0	問題なし	7.9	北	普通	整形地	良い	3.0	3				
train_1929	806	26800000	149.0	101.84	2F/4LDK	6.0	問題なし	7.9	北	普通	整形地	良い	3.0	3				
train_1930	807	27000000	157.01	104.74	2F/4LDK	6.6	問題なし	9.4	北	良い	整形地	普通	2.0	3				
train_1931	807	28800000	165.02	106.4	2F/4LDK	6.6	問題なし	9.4	北	良い	整形地	普通	2.0	3				
