,id,title,category,depth
185512,1516819,理容師養成施設,7,2
185551,1516930,美容師養成施設,7,2
185671,2041534,切断 (医学),6,1
185739,3090304,朝日生命体操クラブ,1,2
185822,469045,二日酔い,8,2
185824,469052,爆発物処理,3,1
185922,777283,学校法人啓明学園,7,2
185953,469482,国際食料情報学部,10,2
185979,2566703,赤堀千恵美,8,2
186023,993961,交通量,5,1
186056,975837,尼崎児童暴行事件,7,2
186074,1518405,大府市民体育館,1,2
186077,2042705,Template:公共交通,5,2
186079,1518424,エキソンパイ,8,2
186119,1518529,粟饅頭,8,2
186122,1518534,熊本県立総合体育館,1,2
186532,1412329,シュミットトリガ,11,2
186560,995305,アカガイ,8,2
186591,471118,社会地理学,0,1
186603,2044029,インサラータ・カプレーゼ,8,2
186632,1519820,大分県教育委員会,7,2
186681,165937,蝗害,10,2
186734,471461,道の駅東近江市あいとうマーガレットステーション,5,2
186779,1520137,ゲテ食大全,8,1
186885,471878,小野路公園,1,2
186913,2569092,Template:Smoking nav,6,2
186992,2569279,香川県立三豊体育館,1,2
187018,472198,秋田県立中央公園球技場,1,2
187024,996502,ソラマメ中毒,6,1
187038,472262,プロジェクト:船,5,2
187048,2045149,大野インターチェンジ (福井県),5,2
187125,472474,加太越,5,2
187233,1521389,10セント・ビア・ナイト,8,2
187251,997169,ソフトスパゲッティ式めん,8,2
187276,997221,オール三菱ライオンズ,1,2
187568,1522221,ゲテモノ,8,2
187630,1522416,学校法人静岡文化芸術大学,7,2
187640,2571008,松下ジャンクション,5,2
187657,2571033,芳香族アミノ酸,6,1
187768,2047006,Template:アジア料理,8,2
187771,3095588,ルーレット式おみくじ器,8,2
187900,998750,消費者教育,7,2
187958,166481,リバースオークション,4,1
188068,2047750,ヴィジョナリーアート,2,1
188125,557019,学校法人紅陵学院,7,2
188156,3096567,Template:Cr,1,2
188292,475525,伊賀牛,8,2
188516,2048953,アクエリアス プロ リカバリーショット,8,2
188560,476215,足利市総合運動公園陸上競技場,1,2
188594,476303,雑種,10,2
188612,2049221,タキイ研究農場付属園芸専門学校,10,2
188650,3225138,供給ショック,4,1
188655,1525052,獣医科大学,10,2
188734,1827075,アラブ首長国連邦の経済,4,2
188761,2049639,アイスの実,8,2
188780,3098295,ビルドゥング,7,1
188805,1525490,客貨分離,5,2
188840,1001296,イギリスの教育,7,2
188841,1001297,アメリカ合衆国の教育,7,2
188846,1001311,児童中心主義,7,1
188896,1836264,全国大学獣医学関係代表者協議会,10,2
188933,1525813,徳島県道137号土成徳島線,5,2
188945,477284,交通地理学,5,1
188964,2574511,いざよいの夕べ勉強会,6,1
189038,477561,青森市文化スポーツ振興公社,1,2
189047,1526169,肘部管症候群,6,1
189064,626938,芋ケンピ,8,2
189107,2050665,暗唱,7,2
189211,478061,相乗効果,4,1
189237,478144,歴史地理学,0,1
189248,478183,計量革命,0,1
189262,167084,ウルフ賞農業部門,10,1
189274,1526830,エチオピアの経済,4,2
189441,2351689,胚培養,10,2
189673,1827513,Template:Infobox 経済,4,2
189681,479330,食品衛生監視員,8,2
189710,2576554,乗り物をあらわす記号と絵文字,5,1
189778,2164490,高周波素子,11,2
189893,479963,木材化学,10,1
189900,3225724,2-イソプロピル-3-メトキシピラジン,8,2
190104,480535,地形学,0,1
190184,2053573,鞭毛上皮細胞,6,2
190187,480719,自炊,8,2
190278,480954,江戸川区臨海球技場サッカー・ラグビー場,1,2
190333,3102521,1986年アジア競技大会における卓球競技,1,2
190395,481276,人口地理学,0,1
190521,74663,学校記事一覧,7,2
190545,2264803,桐生大学グリーンアリーナ,1,2
190639,2579022,アルマンドソース,8,2
190667,1006224,石原三起子,7,2
190723,482093,宗教地理学,0,1
190783,1006582,下戸,8,2
190785,3103740,Portal:宗教,9,1
190786,3103742,Portal:アイドル,1,2
190791,1530888,いごねり,8,2
190797,1530910,教育可能性,7,1
190996,1531514,イレブンシス,8,2
191028,2055868,Template:脳矢状断,6,2
191191,1532007,脳神経倫理,6,1
191241,483556,シリコンウェハー,11,2
191310,1008065,茶馬古道,8,2
191335,483845,チョークコイル,11,2
191401,1008304,あさがお (童謡),7,2
191504,430238,Template:Championshiptitle2,1,2
191549,1008672,著名なベジタリアンの一覧,8,2
191765,1009322,牛若丸 (童謡),7,2
191792,485090,集落地理学,0,1
191825,1009481,栄養サポートチーム,6,1
191940,1534098,真大橋,5,2
192041,485784,アサヒ読本,7,2
192043,3107231,利用者:Fukann/sandbox,9,1
192104,485944,英語教育,7,2
192130,1010305,学校法人國學院大學栃木学園,7,2
192259,486361,巡航速度,5,1
192303,1535093,飛騨川橋 (東海環状自動車道),5,2
192343,1653975,KEIRINグランプリ2000,1,2
192535,2060121,えびす (料理),8,2
192563,2584492,ヴルストゼンメル,8,2
192666,2060475,GSイラクリス・テッサロニキ,1,2
192800,1012245,アメリカン・コーヒー,8,2
192810,3109418,貸倒れ,4,1
193172,2061760,一献,8,2
193201,488991,地理学者,0,1
193240,2061974,淡路島ぬーどる,8,2
193310,1013594,巨匠,2,1
193314,3314663,クールー病,8,2
193371,1013762,ビオー呼吸,6,1
193418,3111032,Portal:フィギュアスケート,1,2
193419,1538172,四万十町中央インターチェンジ,5,2
193435,1538222,川島スポーツ公園,1,2
193495,489795,ジャズ喫茶,8,2
193687,1130287,学用品,7,2
193799,490597,学校法人暁学園 (三重県),7,2
193801,490604,冠大会,1,2
193802,169149,学級,7,2
193926,490912,青梅市総合体育館,1,2
194066,1015613,平和教育,7,2
194246,3113265,IAMサイクリング,1,2
194249,1540408,野生児,7,1
194483,1016700,チャレンジメニュー,8,1
194552,1016905,応援合戦,1,2
194611,2065614,無果汁,8,2
194638,492821,あざら,8,2
194717,493063,地理学史,0,1
194729,493106,いがまんじゅう,8,2
194730,493107,地理学者の一覧,0,1
194800,1017597,オンライン教室,7,2
194824,2066228,内堀醸造,8,2
194923,2066485,ピッチャー (容器),8,2
194963,2590846,橋渡し研究,6,1
194980,82290,石焼き芋,8,2
195083,2004720,国有会社 (チェコ、スロバキア),4,2
195140,1018420,第一胃鼓脹症,10,2
195148,494147,日本の地理学者の一覧,0,1
195155,2067033,去勢,6,1
195157,494173,教科教育学,7,2
195217,2067194,Template:食の安全,8,2
195308,2067444,油引き,8,2
195415,1019151,一汁三菜,8,2
195487,495013,食品サンプル,8,1
195493,495028,農業地理学,0,1
195520,495080,工業地理学,0,1
195549,495140,治癒,6,1
195750,2592796,国内交通基本法,5,2
195823,1020083,ウォーターボール,1,2
195888,2068839,あしやんいか,8,2
195958,1544742,ビュッフェ,8,2
196016,2069166,室戸ジオパーク,0,2
196031,496335,商業地理学,0,1
196089,1480846,動物形象,2,1
196202,1021081,時流,4,1
196436,3118840,バート・シャンダウ・エレベーター,5,2
196469,1546077,砂箱,5,2
196476,2070390,エドモンソン式乗車券,5,1
196656,68956,川越インターチェンジ,5,2
196712,1546685,ネオカリマスティクス,10,2
196769,2635304,ブダペスト交通博物館,5,2
196798,782116,学校法人杉野学園,7,2
196861,498572,学校法人追手門学院,7,2
196883,2071493,アルミカップ,8,2
196913,1022990,国際獣疫事務局,10,2
196933,2071628,イナムドゥチ,8,2
196981,505438,相変異 (動物),10,2
197071,2596256,Autoニュース,1,2
197084,2596284,高岡砺波スマートインターチェンジ,5,2
197127,2072105,4学期制,7,2
197156,1023630,倉庫・運輸関連の業界団体の一覧,5,2
197350,3229035,イーグルス (女子アメリカンフットボール),1,2
197360,499867,学校法人大阪明星学園,7,2
197454,1548742,野生児ピーター,7,1
197513,782441,きょうも安全運転,5,1
197529,1902135,雲南料理,8,2
197656,1549317,青竹鮨,8,2
197720,1025175,アーツ,2,1
197862,1025553,学校法人駒込学園,7,2
197872,2074167,アナログチーズ,8,2
197972,3123037,DHCカップ PBAジャパン インビテーショナル 2015,1,2
198092,1026174,うすかわ饅頭,8,2
198121,3123430,2015年の教育,7,2
198188,1026470,進化医学,6,1
198189,1550766,アニマルスポーツ,1,2
198192,171080,小淵沢インターチェンジ,5,2
198215,171092,Template:Medical-stub,6,2
198219,2075134,アンクルバンド,1,2
198256,502401,板前,8,2
198308,1551127,大野橋 (岐阜県),5,2
198450,520727,Template:予定されているスポーツイベント,1,2
198458,143013,学制,7,2
198567,1027528,食料品関連の業界団体の一覧,8,2
198626,503426,作用点,6,1
198642,503502,賄い料理,8,2
198728,3125187,南砺スマートインターチェンジ,5,2
198815,870427,1946年の教育,7,2
198913,504255,交通バラエティ 日本の歩きかた,5,1
199009,504515,トレーサー,6,1
199023,3125994,ドル本位制,4,1
199054,1028959,格知学舎,7,2
199076,504733,薄皮饅頭,8,2
199191,2705613,経済体系,4,1
199388,2880466,江ノ電もなか,8,2
199501,1030162,Template:Championshiptitle先空,1,2
199503,1030166,Template:Championshiptitle先次空,1,2
199504,1030168,Template:Championshiptitle次空,1,2
199605,3127598,先生はえらい,7,1
199652,506291,市だご,8,2
199724,1030804,あねかえし,8,2
199730,1030817,1990年以後の企業の買収・合併の実績,4,2
199749,1555160,パテントプール,4,1
199761,51786,フロントエンド,4,1
199827,1138143,嬉野茶,8,2
199871,1623023,常食,8,2
199950,2604313,家政保健学科,7,2
200104,81978,交雑,10,2
200112,1031960,ラテックスアレルギー,8,2
200120,1031990,オウム食,8,2
200126,3129156,Template:心理療法,6,2
200206,3129352,あみだ池大黒,8,2
200242,507988,消え物,8,1
200341,2605434,Template:User WP Food and drink,8,2
200417,3129940,幾久公園,1,2
200426,3129964,月の山脈,0,1
200530,1033076,一音会,7,2
200625,1557595,エビデンスベイスド,6,1
200672,1557703,レビー小体,6,1
200843,172322,学力,7,2
200849,434468,不耐,6,1
200871,509707,学校法人聖徳学園 (岐阜県),7,2
200999,510004,Template:本拠地の変遷,1,2
201198,510562,ジェットスキー,5,2
201213,3132043,培養肉,8,2
201223,1034925,チェディアック・東症候群,10,2
201249,104296,藤岡インターチェンジ,5,2
201266,523292,FIFAフットサルワールドカップ,1,2
201340,1035262,いくえい塾,7,2
201410,2084029,未来問題解決プログラムインターナショナル,7,1
201444,1920216,メディアドクター,6,1
201462,2608439,Template:日本のジオパーク,0,2
201518,488398,ミニョネット号事件,8,2
201608,511630,神戸 - 岡山・倉敷線,5,2
201615,511646,合成化合物,8,2
201684,1036119,アレルギー性皮膚炎,10,2
201685,1483407,無題,2,1
201764,2182490,国際識字デー,7,2
201820,3133615,Template:Medal,1,2
201843,512258,揚げパン,8,2
201882,2609545,Template:MedalTeam,1,2
201883,2609546,Template:MedalW,1,2
201884,2609548,Template:Medal3rd,1,2
201941,51983,肉食,8,1
201965,1561168,ウィングスパン,1,2
202000,512682,学校法人京華学園,7,2
202007,1561272,板ずり,8,2
202132,1675601,キャノンデール・プロサイクリング,1,2
202206,3134646,Template:CollegePrimaryHex,7,2
202340,1037851,抗コリン作用,6,1
202349,2086445,活け締め,8,2
202384,2086526,神格化,2,1
202432,3135219,プトラ・ブリッジ,5,2
202470,2086738,Template:家畜伝染病,6,2
202553,2269211,精油の一覧,8,2
202560,1693095,医学・心理学に関する都市伝説,6,1
202600,3135653,浅見與七,10,2
202672,3135887,スリ・グミラン・ブリッジ,5,2
202710,2705678,表土,10,1
202879,514955,アンテナショップ,8,2
202913,1039327,枝元なほみ,8,2
202918,1563622,低損失レギュレータ,11,2
202922,1563629,愛媛県総合運動公園,1,2
203043,1563994,学校法人東北文化学園大学,7,2
203151,3137159,永宗大橋,5,2
203172,3319072,いきなり!ステーキ,8,2
203248,1564546,インドの経済,4,2
203258,522906,Template:Championshiptitle2-3,1,2
203331,3137631,Template:United Nations Academic Impact,7,2
203408,1564952,四万十町東インターチェンジ,5,2
203425,1564992,エウスカルテル・エウスカディ,1,2
203447,516461,アメリカンフットボールのポジション,1,2
203479,2089399,インターナショナル・ワイン・アンド・スピリッツ・コンペティション,8,2
203494,516557,リライアント・スタジアム,1,2
203655,516942,荒川胎内インターチェンジ,5,2
203667,1041259,ガストロノミー,8,1
203714,2614249,Template:脳神経,6,2
203751,517192,シアトル系コーヒー,8,2
203836,1566030,ペーパースカイ,2,1
203884,1041858,残飯,8,1
203998,1571793,アーチャーのパラドックス,1,2
204031,3139381,英国一家、日本を食べる,8,2
204074,173725,移動発生源,5,1
204092,1623396,有坂翔太,8,2
204140,518262,バーテンダー,8,2
204172,1042646,出石そば,8,2
204325,1263920,Portal:教育/資料3,7,2
204339,2615962,手形アート,2,1
204626,1885316,蒸発散,10,1
204682,2092631,大韓民国の域内総生産順リスト (一人当たり購買力平価),4,2
204705,1568412,インセクタリウム,10,2
204714,1397362,雨乞石橋,5,2
204753,960471,アイルランド料理,8,2
204798,1568660,基礎体温,10,2
204801,520090,カンザスシティ・チーフス,1,2
204974,520523,揚げ出し豆腐,8,2
204979,261520,スズメバチ,8,2
205040,520729,Template:最新のスポーツイベント,1,2
205058,2617937,Template:DSQ,1,2
205066,520803,烏骨鶏,8,2
205072,1484905,猫カフェ,8,2
205106,1920277,阿波牛,8,2
205116,1569538,マゴットセラピー,10,2
205254,174281,アルコールハラスメント,8,2
205317,521571,香川県道23号詫間琴平線,5,2
205427,521844,ルクセンブルクの軍事,3,2
205643,174450,オリンピック関連年表,1,2
205719,425963,無礼講,8,2
205756,174499,無買日,4,1
205847,522910,Template:Championshiptitle-3,1,2
205860,2095803,英熟語,7,2
205865,331659,善通寺インターチェンジ,5,2
205922,2271718,追手門学院大学いじめ自殺事件,7,2
205946,1047459,批判的思考,7,1
206023,1047702,アスコリーテスト,10,2
206057,523511,女王蜂,10,2
206068,523557,郡山南インターチェンジ (奈良県),5,2
206172,436832,北港ジャンクション,5,2
206191,523879,モナコの軍事,3,2
206211,523936,景観生態学,0,1
206238,3233061,Template:ベジタリアニズム,8,2
206240,1048294,学校法人大岡学園,7,2
206266,2096972,関東学生クリケット連盟,1,2
206271,2096979,関東学生ボウリング連盟,1,2
206297,1937845,奇食,8,1
